player_name,bookmaker,line,predicted_minutes,predicted_points,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge
Aaron Nesmith,BetOnline.ag,12.5,27.119594066453608,13.271671198102743,0.46279761904761907,0.5372023809523809,0.48149290561381863,0.5185070943861814,-0.018695286566199565,0.018695286566199565,under,0.018695286566199565
Cedric Coward,BetOnline.ag,12.5,24.377043650708973,12.665154432585489,0.46279761904761907,0.5372023809523809,0.48149290561381863,0.5185070943861814,-0.018695286566199565,0.018695286566199565,under,0.018695286566199565
Donovan Clingan,DraftKings,15.5,26.747338660836114,16.26418313530024,0.46279761904761907,0.5372023809523809,0.48124062031015497,0.5187593796898449,-0.018443001262535896,0.018443001262536063,under,0.018443001262536063
Aaron Nesmith,FanDuel,12.5,27.119594066453608,13.271671198102743,0.46279761904761907,0.5372023809523809,0.4808467741935484,0.5191532258064516,-0.018049155145929308,0.018049155145929308,under,0.018049155145929308
Onyeka Okongwu,FanDuel,13.5,29.3876344706885,14.471016720114568,0.46279761904761907,0.5372023809523809,0.4808467741935484,0.5191532258064516,-0.018049155145929308,0.018049155145929308,under,0.018049155145929308
Tim Hardaway Jr,FanDuel,11.5,25.219782797156647,12.41359089499643,0.46279761904761907,0.5372023809523809,0.4808467741935484,0.5191532258064516,-0.018049155145929308,0.018049155145929308,under,0.018049155145929308
Naji Marshall,FanDuel,16.5,30.59938103022465,18.898730345151144,0.5315172632245803,0.46848273677541974,0.5141838223374939,0.48581617766250607,0.017333440887086327,-0.017333440887086327,over,0.017333440887086327
Will Richard,FanDuel,7.5,25.270875859909406,8.616888073588495,0.5315172632245803,0.46848273677541974,0.5141838223374939,0.48581617766250607,0.017333440887086327,-0.017333440887086327,over,0.017333440887086327
Alperen Sengun,DraftKings,18.5,33.78217159192422,20.43203581918504,0.5315172632245803,0.46848273677541974,0.5145711906744379,0.48542880932556204,0.016946072550142355,-0.0169460725501423,over,0.016946072550142355
Quentin Grimes,DraftKings,17.5,31.079275471148176,18.759016835522264,0.5315172632245803,0.46848273677541974,0.5155112508272668,0.48448874917273327,0.016006012397313474,-0.01600601239731353,over,0.016006012397313474
